mp_election_index,mp_name,nature_membership,term_start_date,term_end_date,term,pc_name,state,mp_political_party,mp_gender,educational_qualification,educational_qualification_details,mp_age,debates,private_member_bills,questions,attendance,mp_note,national_average_debate,national_average_pmb,national_average_questions,attendance_national_average,state_average_debate,state_average_pmb,state_average_questions,attendance_state_average,mp_house
180395,Thirumaavalavan Tholkappiyan,Elected,09-06-2024,In Office,Third Term,Chidambaram,Tamil Nadu,Viduthalai Chiruthaigal Katchi,Male,Post Graduate and above,"Ph.D. from Manonmaniam Sundaranar University, Tirunelveli in year 2018",64,17,0,125,0.649350649, Data corresponds to the period from 24-06-2024 to 13-08-2026.,21.54095681,0.417355372,119.7049443,0.85328087,25.58974359,0.615384615,132.3589744,0.7998668,Lok Sabha
180397,Vijayakumar Alias Vijay Vasanth,Elected,09-06-2024,In Office,Second Term,Kanniyakumari,Tamil Nadu,Indian National Congress,Male,Post Graduate and above,"M.A. in International Business Administration from Regents Business School, London in year 2006",43,32,0,194,0.915584416, Data corresponds to the period from 24-06-2024 to 13-08-2026.,21.54095681,0.417355372,119.7049443,0.85328087,25.58974359,0.615384615,132.3589744,0.7998668,Lok Sabha
180398,D K Aruna,Elected,09-06-2024,In Office,First Term,Mahbubnagar,Telangana,Bharatiya Janata Party,Female,Upto Higher Secondary,"Intermediate from RBVR Women's College, Narayanaguda, Hyderabad",66,27,0,167,0.844155844, Data corresponds to the period from 24-06-2024 to 13-08-2026.,21.54095681,0.417355372,119.7049443,0.85328087,16.2,0.133333333,122.6666667,0.843290043,Lok Sabha
180399,Arvind Dharmapuri,Elected,09-06-2024,In Office,Second Term,Nizamabad,Telangana,Bharatiya Janata Party,Male,Post Graduate and above,MA (Political Science) from Janardhan Rai Nagar Rajasthan Vidyapeeth in 2018,49,4,0,140,0.785714286, Data corresponds to the period from 24-06-2024 to 13-08-2026.,21.54095681,0.417355372,119.7049443,0.85328087,16.2,0.133333333,122.6666667,0.843290043,Lok Sabha
180400,Asaduddin Owaisi,Elected,09-06-2024,In Office,Fifth Term,Hyderabad,Telangana,All India Majlis-E-Ittehadul Muslimeen,Male,Graduate,"Bar-At-Law, L.L.B. from Lincolns Inn, London in year 1994",57,34,0,127,0.863636364, Data corresponds to the period from 24-06-2024 to 13-08-2026.,21.54095681,0.417355372,119.7049443,0.85328087,16.2,0.133333333,122.6666667,0.843290043,Lok Sabha
180401,Balram Naik Porika,Elected,09-06-2024,In Office,Second Term,Mahabubabad,Telangana,Indian National Congress,Male,Upto Higher Secondary,S.S.C. in 1983,62,6,0,38,0.642857143, Data corresponds to the period from 24-06-2024 to 13-08-2026.,21.54095681,0.417355372,119.7049443,0.85328087,16.2,0.133333333,122.6666667,0.843290043,Lok Sabha
180402,Chamala Kiran Kumar Reddy,Elected,09-06-2024,In Office,First Term,Bhongir,Telangana,Indian National Congress,Male,Graduate,"Hotel Management from Centre of Higher Studies, Famagusta, Cyprus in 1994, Intermediate from Board of Intermediate Education, AP in 1993",51,32,0,161,0.883116883, Data corresponds to the period from 24-06-2024 to 13-08-2026.,21.54095681,0.417355372,119.7049443,0.85328087,16.2,0.133333333,122.6666667,0.843290043,Lok Sabha
180403,Eatala Rajender,Elected,09-06-2024,In Office,First Term,Malkajgiri,Telangana,Bharatiya Janata Party,Male,Graduate,B.Sc. from Osmania University in 1984,62,23,0,190,0.844155844, Data corresponds to the period from 24-06-2024 to 13-08-2026.,21.54095681,0.417355372,119.7049443,0.85328087,16.2,0.133333333,122.6666667,0.843290043,Lok Sabha
180405,Godam Nagesh,Elected,09-06-2024,In Office,Second Term,Adilabad,Telangana,Bharatiya Janata Party,Male,Post Graduate and above,"M.A., M.Ed. from Osmania University, Hyderabad",61,10,0,154,0.941558442, Data corresponds to the period from 24-06-2024 to 13-08-2026.,21.54095681,0.417355372,119.7049443,0.85328087,16.2,0.133333333,122.6666667,0.843290043,Lok Sabha
180407,Konda Vishweshwar Reddy,Elected,09-06-2024,In Office,Second Term,Chevella,Telangana,Bharatiya Janata Party,Male,Post Graduate and above,"Bachelors in Electrical Engineering, University of Madras, Guindy, Chennai in 1983 and MS Electrical Engineering from NJIT, New Jersey, USA in 1985",66,11,0,72,0.935064935, Data corresponds to the period from 24-06-2024 to 13-08-2026.,21.54095681,0.417355372,119.7049443,0.85328087,16.2,0.133333333,122.6666667,0.843290043,Lok Sabha
180409,Madhavaneni Raghunandan Rao,Elected,09-06-2024,In Office,First Term,Medak,Telangana,Bharatiya Janata Party,Male,Graduate,"B.Sc, B.Ed, L.L.B., PGDHR from University of Hyderabad (Central University, Hyderabad) in 2001",61,10,0,137,0.961038961, Data corresponds to the period from 24-06-2024 to 13-08-2026.,21.54095681,0.417355372,119.7049443,0.85328087,16.2,0.133333333,122.6666667,0.843290043,Lok Sabha
180434,Virendra Singh,Elected,09-06-2024,In Office,First Term,Chandauli,Uttar Pradesh,Samajwadi Party,Male,Graduate,"BSc, Uday Pratap College, Gorakhpur University, 1980",68,39,0,79,0.935064935, Data corresponds to the period from 24-06-2024 to 13-08-2026.,21.54095681,0.417355372,119.7049443,0.85328087,22.83333333,0.305555556,90.27777778,0.918968356,Lok Sabha
180410,Mallu Ravi,Elected,09-06-2024,In Office,Third Term,Nagarkurnool,Telangana,Indian National Congress,Male,Graduate,"M.B.B.S. from Gandhi Medical College, Osmania University in 1981-82",76,25,0,88,0.935064935, Data corresponds to the period from 24-06-2024 to 13-08-2026.,21.54095681,0.417355372,119.7049443,0.85328087,16.2,0.133333333,122.6666667,0.843290043,Lok Sabha
180411,Ramasahayam Raghuram Reddy,Elected,09-06-2024,In Office,First Term,Khammam,Telangana,Indian National Congress,Male,Graduate,"Post Graduate Diploma of Proficiency from The International Export Association, England, in 1982",65,18,0,142,0.766233766, Data corresponds to the period from 24-06-2024 to 13-08-2026.,21.54095681,0.417355372,119.7049443,0.85328087,16.2,0.133333333,122.6666667,0.843290043,Lok Sabha
180413,Suresh Kumar Shetkar,Elected,09-06-2024,In Office,Second Term,Zahirabad,Telangana,Indian National Congress,Male,Graduate,"B.Sc Agriculture, Marathwada Agricultural University, Parbhani, Maharashtra in 1982",66,9,0,165,0.831168831, Data corresponds to the period from 24-06-2024 to 13-08-2026.,21.54095681,0.417355372,119.7049443,0.85328087,16.2,0.133333333,122.6666667,0.843290043,Lok Sabha
180414,Vamsi Krishna Gaddam,Elected,09-06-2024,In Office,First Term,Peddapalle,Telangana,Indian National Congress,Male,Graduate,"Bachelor of Science and Management, Purdue University, USA",37,17,0,86,0.876623377, Data corresponds to the period from 24-06-2024 to 13-08-2026.,21.54095681,0.417355372,119.7049443,0.85328087,16.2,0.133333333,122.6666667,0.843290043,Lok Sabha
180415,Biplab Kumar Deb,Elected,09-06-2024,In Office,First Term,Tripura West,Tripura,Bharatiya Janata Party,Male,Graduate,"BA Pass from Tripura University, 1999",54,9,0,131,0.844155844, Data corresponds to the period from 24-06-2024 to 13-08-2026.,21.54095681,0.417355372,119.7049443,0.85328087,11.5,NA,98,0.853896104,Lok Sabha
180416,Kriti Devi Debbarman,Elected,09-06-2024,In Office,First Term,Tripura East,Tripura,Bharatiya Janata Party,Female,Upto Higher Secondary,H.S.L.C. from Meghalaya Board of Secondary Education in year 1990,55,14,0,65,0.863636364, Data corresponds to the period from 24-06-2024 to 13-08-2026.,21.54095681,0.417355372,119.7049443,0.85328087,11.5,NA,98,0.853896104,Lok Sabha
180417,Aditya Yadav,Elected,09-06-2024,In Office,First Term,Badaun,Uttar Pradesh,Samajwadi Party,Male,Post Graduate and above,Master of Tourism Administration from Lucknow University in 2014,38,19,0,104,0.922077922, Data corresponds to the period from 24-06-2024 to 13-08-2026.,21.54095681,0.417355372,119.7049443,0.85328087,22.83333333,0.305555556,90.27777778,0.918968356,Lok Sabha
180419,Ajendra Singh Lodhi,Elected,09-06-2024,In Office,Fifth Term,Hamirpur,Uttar Pradesh,Samajwadi Party,Male,Upto Higher Secondary,"High School from Nehru Inter College, Panwari, Uttar Pradesh in year 1987; Intermediate from Jantantra Inter College, Kulpahar, Uttar Pradesh in year 1989",56,5,0,23,0.62987013, Data corresponds to the period from 24-06-2024 to 13-08-2026.,21.54095681,0.417355372,119.7049443,0.85328087,22.83333333,0.305555556,90.27777778,0.918968356,Lok Sabha
180421,Akshay Yadav,Elected,09-06-2024,In Office,Second Term,Firozabad,Uttar Pradesh,Samajwadi Party,Male,Graduate,BBA from Amity University Noida in 2008,39,1,0,7,0.811688312, Data corresponds to the period from 24-06-2024 to 13-08-2026.,21.54095681,0.417355372,119.7049443,0.85328087,22.83333333,0.305555556,90.27777778,0.918968356,Lok Sabha
180423,Anand Kumar,Elected,09-06-2024,In Office,First Term,Baharaich,Uttar Pradesh,Bharatiya Janata Party,Male,Post Graduate and above,"P.hD from Mahatma Gandhi Kashi Vidyapeeth, Varanasi, Uttar Pradesh in 2010 and M.B.A. from Allahabad University in 2000",52,17,0,93,0.987012987, Data corresponds to the period from 24-06-2024 to 13-08-2026.,21.54095681,0.417355372,119.7049443,0.85328087,22.83333333,0.305555556,90.27777778,0.918968356,Lok Sabha
180424,Anoop Pradhan Valmiki,Elected,09-06-2024,In Office,First Term,Hathras,Uttar Pradesh,Bharatiya Janata Party,Male,Upto Higher Secondary,H.S.L.C. Examination Passed from N.I.O.S. in year 2020,45,12,0,69,0.967532468, Data corresponds to the period from 24-06-2024 to 13-08-2026.,21.54095681,0.417355372,119.7049443,0.85328087,22.83333333,0.305555556,90.27777778,0.918968356,Lok Sabha
180426,Anurag Sharma,Elected,09-06-2024,In Office,Second Term,Jhansi,Uttar Pradesh,Bharatiya Janata Party,Male,Post Graduate and above,"M.Com from Bundelkhand University, Jhansi, Year 1988",61,31,0,217,0.948051948, Data corresponds to the period from 24-06-2024 to 13-08-2026.,21.54095681,0.417355372,119.7049443,0.85328087,22.83333333,0.305555556,90.27777778,0.918968356,Lok Sabha
180427,Arun Govil,Elected,09-06-2024,In Office,First Term,Meerut,Uttar Pradesh,Bharatiya Janata Party,Male,Graduate,"B.Sc. from G.F. College, Shahjahanpur, Agra University in year 1972",74,32,0,183,0.961038961, Data corresponds to the period from 24-06-2024 to 13-08-2026.,21.54095681,0.417355372,119.7049443,0.85328087,22.83333333,0.305555556,90.27777778,0.918968356,Lok Sabha
180428,Arun Kumar Sagar,Elected,09-06-2024,In Office,Second Term,Shahjahanpur,Uttar Pradesh,Bharatiya Janata Party,Male,Upto Higher Secondary,"Class 12 from Ramsaran Singh Vidyalaya, Phulsanda, Bijnor in 2008",50,39,0,147,0.993506494, Data corresponds to the period from 24-06-2024 to 13-08-2026.,21.54095681,0.417355372,119.7049443,0.85328087,22.83333333,0.305555556,90.27777778,0.918968356,Lok Sabha
180429,Ashok Kumar Rawat,Elected,09-06-2024,In Office,Fourth Term,Misrikh,Uttar Pradesh,Bharatiya Janata Party,Male,Post Graduate and above,M.A. from Lucknow University in 1998,50,34,0,122,0.967532468, Data corresponds to the period from 24-06-2024 to 13-08-2026.,21.54095681,0.417355372,119.7049443,0.85328087,22.83333333,0.305555556,90.27777778,0.918968356,Lok Sabha
180430,Atul Garg,Elected,09-06-2024,In Office,First Term,Ghaziabad,Uttar Pradesh,Bharatiya Janata Party,Male,Upto Higher Secondary,"B.Com. (Part-I) from M.M.H. Degree College, Ghaziabad, Meerut University in year 1976",68,10,0,110,0.948051948, Data corresponds to the period from 24-06-2024 to 13-08-2026.,21.54095681,0.417355372,119.7049443,0.85328087,22.83333333,0.305555556,90.27777778,0.918968356,Lok Sabha
180432,Babu Singh Kushwaha,Elected,09-06-2024,In Office,First Term,Jaunpur,Uttar Pradesh,Samajwadi Party,Male,Upto Higher Secondary,"Intermediate, Brahma Vigyan Inter college, U.P. Board, Allahabad, 1989",60,16,0,131,0.87012987, Data corresponds to the period from 24-06-2024 to 13-08-2026.,21.54095681,0.417355372,119.7049443,0.85328087,22.83333333,0.305555556,90.27777778,0.918968356,Lok Sabha
180433,Bhola Singh,Elected,09-06-2024,In Office,Third Term,Bulandshahr,Uttar Pradesh,Bharatiya Janata Party,Male,Graduate,"Graduated from Chaudhary Charan Singh University, Meerut in year 1999",48,13,0,224,0.993506494, Data corresponds to the period from 24-06-2024 to 13-08-2026.,21.54095681,0.417355372,119.7049443,0.85328087,22.83333333,0.305555556,90.27777778,0.918968356,Lok Sabha
180435,Chandan Chauhan,Elected,09-06-2024,In Office,First Term,Bijnor,Uttar Pradesh,Rashtriya Lok Dal,Male,Graduate,"B.A.L.L.B. from Sri Ram Law College, Muzaffarnagar, Chaudhary Charan Singh University, Meerut in year 2011",37,38,0,88,0.993506494, Data corresponds to the period from 24-06-2024 to 13-08-2026.,21.54095681,0.417355372,119.7049443,0.85328087,22.83333333,0.305555556,90.27777778,0.918968356,Lok Sabha
180437,Chhatrapal Singh Gangwar,Elected,09-06-2024,In Office,First Term,Bareilly,Uttar Pradesh,Bharatiya Janata Party,Male,Post Graduate and above,M.A. in year 1979,70,4,0,72,0.987012987, Data corresponds to the period from 24-06-2024 to 13-08-2026.,21.54095681,0.417355372,119.7049443,0.85328087,22.83333333,0.305555556,90.27777778,0.918968356,Lok Sabha
180438,Chhotelal,Elected,09-06-2024,In Office,Second Term,Robertsganj,Uttar Pradesh,Samajwadi Party,Male,Upto Higher Secondary,"Class V, Primary School, Chakia, Chandauli, Uttar Pradesh, 1987",53,26,0,52,0.896103896, Data corresponds to the period from 24-06-2024 to 13-08-2026.,21.54095681,0.417355372,119.7049443,0.85328087,22.83333333,0.305555556,90.27777778,0.918968356,Lok Sabha
180439,Daroga Prasad Saroj,Elected,09-06-2024,In Office,Third Term,Lalganj,Uttar Pradesh,Samajwadi Party,Male,Graduate,"Graduate from T.D. College, Jaunpur, 1975 From Gorakhpur University",73,12,0,46,0.909090909, Data corresponds to the period from 24-06-2024 to 13-08-2026.,21.54095681,0.417355372,119.7049443,0.85328087,22.83333333,0.305555556,90.27777778,0.918968356,Lok Sabha
180440,Devendra Singh Alias Bhole Singh,Elected,09-06-2024,In Office,Third Term,Akbarpur,Uttar Pradesh,Bharatiya Janata Party,Male,Upto Higher Secondary,"High School from Shri Ram Ratan Inter College, Kachausi Market, Kanpur",72,5,0,10,0.88961039, Data corresponds to the period from 24-06-2024 to 13-08-2026.,21.54095681,0.417355372,119.7049443,0.85328087,22.83333333,0.305555556,90.27777778,0.918968356,Lok Sabha
180441,Devesh Shakya,Elected,09-06-2024,In Office,First Term,Etah,Uttar Pradesh,Samajwadi Party,Male,Graduate,LLB from Chatrapati Shahu ji Maharaj University Kanpur in 2016,45,35,0,134,0.974025974, Data corresponds to the period from 24-06-2024 to 13-08-2026.,21.54095681,0.417355372,119.7049443,0.85328087,22.83333333,0.305555556,90.27777778,0.918968356,Lok Sabha
180443,Dimple Yadav,Elected,09-06-2024,In Office,Fourth Term,Mainpuri,Uttar Pradesh,Samajwadi Party,Female,Graduate,B.Com from Lucknow University in 1998,48,10,0,23,0.824675325, Data corresponds to the period from 24-06-2024 to 13-08-2026.,21.54095681,0.417355372,119.7049443,0.85328087,22.83333333,0.305555556,90.27777778,0.918968356,Lok Sabha
180444,Rajkumar Sangwan,Elected,09-06-2024,In Office,First Term,Baghpat,Uttar Pradesh,Rashtriya Lok Dal,Male,Post Graduate and above,"M.A., Ph.D. (History) from Chaudhary Charan Singh University Meerut",66,42,0,109,1, Data corresponds to the period from 24-06-2024 to 13-08-2026.,21.54095681,0.417355372,119.7049443,0.85328087,22.83333333,0.305555556,90.27777778,0.918968356,Lok Sabha
180445,Vinod Kumar Bind,Elected,09-06-2024,In Office,First Term,Bhadohi,Uttar Pradesh,Bharatiya Janata Party,Male,Graduate,"MBBS, Motilal Nehru College, Allahabad, 2004; MSSN,Medical College, Agra, 2010",52,27,0,144,0.902597403, Data corresponds to the period from 24-06-2024 to 13-08-2026.,21.54095681,0.417355372,119.7049443,0.85328087,22.83333333,0.305555556,90.27777778,0.918968356,Lok Sabha
180446,Harendra Singh Malik,Elected,09-06-2024,In Office,First Term,Muzaffarnagar,Uttar Pradesh,Samajwadi Party,Male,Graduate,"B.Sc. from Meerut University, Meerut in year 1976",72,33,0,63,0.993506494, Data corresponds to the period from 24-06-2024 to 13-08-2026.,21.54095681,0.417355372,119.7049443,0.85328087,22.83333333,0.305555556,90.27777778,0.918968356,Lok Sabha
180447,Hemamalini Dharmendra Deol,Elected,09-06-2024,In Office,Third Term,Mathura,Uttar Pradesh,Bharatiya Janata Party,Female,Post Graduate and above,"Ph.D. from Sir Padampat Singhania University, Udaipur in year 2012",77,7,0,25,0.383116883, Data corresponds to the period from 24-06-2024 to 13-08-2026.,21.54095681,0.417355372,119.7049443,0.85328087,22.83333333,0.305555556,90.27777778,0.918968356,Lok Sabha
180448,Imran Masood,Elected,09-06-2024,In Office,First Term,Saharanpur,Uttar Pradesh,Indian National Congress,Male,Upto Higher Secondary,"Intermediate from Uttar Pradesh Board of Secondary Education, Allahabad in year 1987",56,19,0,121,0.915584416, Data corresponds to the period from 24-06-2024 to 13-08-2026.,21.54095681,0.417355372,119.7049443,0.85328087,22.83333333,0.305555556,90.27777778,0.918968356,Lok Sabha
180451,Jai Prakash,Elected,09-06-2024,In Office,Sixth Term,Hardoi,Uttar Pradesh,Bharatiya Janata Party,Male,Graduate,Graduation from Lucknow University in 1980,68,10,0,83,0.850649351, Data corresponds to the period from 24-06-2024 to 13-08-2026.,21.54095681,0.417355372,119.7049443,0.85328087,22.83333333,0.305555556,90.27777778,0.918968356,Lok Sabha
180452,Jitendra Kumar Dohare,Elected,09-06-2024,In Office,First Term,Etawah,Uttar Pradesh,Samajwadi Party,Male,Upto Higher Secondary,"Intermediate from Secondary Education Council, Uttar Pradesh in year 1991",56,13,0,25,0.935064935, Data corresponds to the period from 24-06-2024 to 13-08-2026.,21.54095681,0.417355372,119.7049443,0.85328087,22.83333333,0.305555556,90.27777778,0.918968356,Lok Sabha
180455,Kanwar Singh Tanwar,Elected,09-06-2024,In Office,Second Term,Amroha,Uttar Pradesh,Bharatiya Janata Party,Male,Upto Higher Secondary,Under Matric,65,11,0,167,0.961038961, Data corresponds to the period from 24-06-2024 to 13-08-2026.,21.54095681,0.417355372,119.7049443,0.85328087,22.83333333,0.305555556,90.27777778,0.918968356,Lok Sabha
180456,Karan Bhushan Singh,Elected,09-06-2024,In Office,First Term,Kaiserganj,Uttar Pradesh,Bharatiya Janata Party,Male,Graduate,"L.L.B., Dr. Ram Manohar Lohia Avadh University, Ayodhya (2018)",35,2,0,51,0.922077922, Data corresponds to the period from 24-06-2024 to 13-08-2026.,21.54095681,0.417355372,119.7049443,0.85328087,22.83333333,0.305555556,90.27777778,0.918968356,Lok Sabha
180458,Kishori Lal,Elected,09-06-2024,In Office,First Term,Amethi,Uttar Pradesh,Indian National Congress,Male,Graduate,"Bachelor of Arts (BA) from Punjab University, Chandigarh, in year 1982",65,16,0,34,0.987012987, Data corresponds to the period from 24-06-2024 to 13-08-2026.,21.54095681,0.417355372,119.7049443,0.85328087,22.83333333,0.305555556,90.27777778,0.918968356,Lok Sabha
180459,Krishna Devi Shivshankar Patel,Elected,09-06-2024,In Office,First Term,Banda,Uttar Pradesh,Samajwadi Party,Female,Upto Higher Secondary,"High School from B.B.S.H. School, Byonja, Secondary Education Council, U.P. in year 1991",55,20,0,34,0.974025974, Data corresponds to the period from 24-06-2024 to 13-08-2026.,21.54095681,0.417355372,119.7049443,0.85328087,22.83333333,0.305555556,90.27777778,0.918968356,Lok Sabha
180460,Lalji Verma,Elected,09-06-2024,In Office,First Term,Ambedkar Nagar,Uttar Pradesh,Samajwadi Party,Male,Post Graduate and above,"M.Sc. (Agriculture), Kulbhaskar Ashram Mahavidyalaya, Allahabad, Kanpur University, 1979",70,51,0,76,0.935064935, Data corresponds to the period from 24-06-2024 to 13-08-2026.,21.54095681,0.417355372,119.7049443,0.85328087,22.83333333,0.305555556,90.27777778,0.918968356,Lok Sabha
180461,Laxmikant Pappu Nishad,Elected,09-06-2024,In Office,First Term,Sant Kabir Nagar,Uttar Pradesh,Samajwadi Party,Male,Upto Higher Secondary,"Intermediate from Secondary Education Council, U.P in year 1994",51,23,0,32,0.987012987, Data corresponds to the period from 24-06-2024 to 13-08-2026.,21.54095681,0.417355372,119.7049443,0.85328087,22.83333333,0.305555556,90.27777778,0.918968356,Lok Sabha
180463,Mohibbullah,Elected,09-06-2024,In Office,First Term,Rampur,Uttar Pradesh,Samajwadi Party,Male,Post Graduate and above,"M.A. from Jamia Millia Islamia, New Delhi in year 2009",50,14,0,53,0.935064935, Data corresponds to the period from 24-06-2024 to 13-08-2026.,21.54095681,0.417355372,119.7049443,0.85328087,22.83333333,0.305555556,90.27777778,0.918968356,Lok Sabha
180464,Mukesh Rajput,Elected,09-06-2024,In Office,Third Term,Farrukhabad,Uttar Pradesh,Bharatiya Janata Party,Male,Graduate,"B.Sc. from RP Degree College, Kamalganj, Farrukhabad, Chhatrapati Shahu Ji Maharaj University, in 1990",58,18,0,75,0.980519481, Data corresponds to the period from 24-06-2024 to 13-08-2026.,21.54095681,0.417355372,119.7049443,0.85328087,22.83333333,0.305555556,90.27777778,0.918968356,Lok Sabha
180465,Narayandas Ahirwar,Elected,09-06-2024,In Office,First Term,Jalaun,Uttar Pradesh,Samajwadi Party,Male,Graduate,"B.A. from Bundelkhand University, Jhansi in year 1984; LLB from Bundelkhand University, Jhansi in year 1999",66,18,0,23,1, Data corresponds to the period from 24-06-2024 to 13-08-2026.,21.54095681,0.417355372,119.7049443,0.85328087,22.83333333,0.305555556,90.27777778,0.918968356,Lok Sabha
180467,Naresh Chandra Uttam Patel,Elected,09-06-2024,In Office,First Term,Fatehpur,Uttar Pradesh,Samajwadi Party,Male,Post Graduate and above,"M.A. from P.P.N. Degree College, Kanpur University, Kanpur in year 1978",70,22,0,18,0.974025974, Data corresponds to the period from 24-06-2024 to 13-08-2026.,21.54095681,0.417355372,119.7049443,0.85328087,22.83333333,0.305555556,90.27777778,0.918968356,Lok Sabha
180468,Neeraj Maurya,Elected,09-06-2024,In Office,First Term,Aonla,Uttar Pradesh,Samajwadi Party,Male,Graduate,Law Graduate from Ram Manohar Lohia University in 2013-14,57,33,0,116,1, Data corresponds to the period from 24-06-2024 to 13-08-2026.,21.54095681,0.417355372,119.7049443,0.85328087,22.83333333,0.305555556,90.27777778,0.918968356,Lok Sabha
180524,Mala Roy,Elected,09-06-2024,In Office,Second Term,Kolkata Dakshin,West Bengal,All India Trinamool Congress,Female,Graduate,"BA, Calcutta University, 1976",68,2,0,135,0.279220779, Data corresponds to the period from 24-06-2024 to 13-08-2026.,21.54095681,0.417355372,119.7049443,0.85328087,12.62820513,0.076923077,66.4025641,0.680357143,Lok Sabha
180470,Praveen Patel,Elected,09-06-2024,In Office,First Term,Phulpur,Uttar Pradesh,Bharatiya Janata Party,Male,Post Graduate and above,"M.A. from Chhatrapati Shahu ji University, 2000",47,37,0,334,0.967532468, Data corresponds to the period from 24-06-2024 to 13-08-2026.,21.54095681,0.417355372,119.7049443,0.85328087,22.83333333,0.305555556,90.27777778,0.918968356,Lok Sabha
180471,Priya Saroj,Elected,09-06-2024,In Office,First Term,Machhlishahr,Uttar Pradesh,Samajwadi Party,Female,Graduate,"LL.B. from Amity University, Noida in 2022",27,20,0,85,0.974025974, Data corresponds to the period from 24-06-2024 to 13-08-2026.,21.54095681,0.417355372,119.7049443,0.85328087,22.83333333,0.305555556,90.27777778,0.918968356,Lok Sabha
180472,Pushpendra Saroj,Elected,09-06-2024,In Office,First Term,Kaushambi,Uttar Pradesh,Samajwadi Party,Male,Graduate,Degree in Accounting and Management from Queen Mary University of London in year 2019,27,27,0,140,0.961038961, Data corresponds to the period from 24-06-2024 to 13-08-2026.,21.54095681,0.417355372,119.7049443,0.85328087,22.83333333,0.305555556,90.27777778,0.918968356,Lok Sabha
180473,R K Chaudhary,Elected,09-06-2024,In Office,First Term,Mohanlalganj,Uttar Pradesh,Samajwadi Party,Male,Graduate,"B.A. from Panchayat College, Bargarh; LLB from Bargarh Law College, Bargarh, Odisha",75,4,0,21,0.922077922, Data corresponds to the period from 24-06-2024 to 13-08-2026.,21.54095681,0.417355372,119.7049443,0.85328087,22.83333333,0.305555556,90.27777778,0.918968356,Lok Sabha
180474,Rahul Gandhi,Elected,09-06-2024,In Office,Fifth Term,Rae Bareli,Uttar Pradesh,Indian National Congress,Male,Post Graduate and above,"M.Phil (Development Studies) from Trinity College, University of Cambridge, in year 1995",56,17,0,64,NA,This MP is a Leader of Opposition. LoP does not sign the attendance register.  Data corresponds to the period from 24-06-2024 to 13-08-2026.,21.54095681,0.417355372,119.7049443,NA,22.83333333,0.305555556,90.27777778,NA,Lok Sabha
180479,Ram Prasad Chaudhary,Elected,09-06-2024,In Office,Second Term,Basti,Uttar Pradesh,Samajwadi Party,Male,Upto Higher Secondary,Diploma from Rajkiya Polytechnic Basti in 1978,72,11,0,7,0.967532468, Data corresponds to the period from 24-06-2024 to 13-08-2026.,21.54095681,0.417355372,119.7049443,0.85328087,22.83333333,0.305555556,90.27777778,0.918968356,Lok Sabha
180480,Ram Shiromani Verma,Elected,09-06-2024,In Office,Second Term,Shrawasti,Uttar Pradesh,Samajwadi Party,Male,Graduate,"Bachelor of Law in 2018 from Dr. Ram Manohar Lohia, Avadh University Ayodhya",51,37,0,91,1, Data corresponds to the period from 24-06-2024 to 13-08-2026.,21.54095681,0.417355372,119.7049443,0.85328087,22.83333333,0.305555556,90.27777778,0.918968356,Lok Sabha
180482,Rambhual Nishad,Elected,09-06-2024,In Office,First Term,Sultanpur,Uttar Pradesh,Samajwadi Party,Male,Graduate,"BA, National Degree College, Barhalganj Gorakhpur, 1984",66,3,0,31,0.831168831, Data corresponds to the period from 24-06-2024 to 13-08-2026.,21.54095681,0.417355372,119.7049443,0.85328087,22.83333333,0.305555556,90.27777778,0.918968356,Lok Sabha
180483,Ramesh Awasthi,Elected,09-06-2024,In Office,First Term,Kanpur,Uttar Pradesh,Bharatiya Janata Party,Male,Post Graduate and above,"M.Phil (Sociology), Vinayaka Missions University, Salem, Tamil Nadu in 2007",58,23,0,113,0.967532468, Data corresponds to the period from 24-06-2024 to 13-08-2026.,21.54095681,0.417355372,119.7049443,0.85328087,22.83333333,0.305555556,90.27777778,0.918968356,Lok Sabha
180485,Ruchi Vira,Elected,09-06-2024,In Office,First Term,Moradabad,Uttar Pradesh,Samajwadi Party,Female,Graduate,"Graduate from Hindu Degree College, Moradabad in year 1982",64,21,0,111,1, Data corresponds to the period from 24-06-2024 to 13-08-2026.,21.54095681,0.417355372,119.7049443,0.85328087,22.83333333,0.305555556,90.27777778,0.918968356,Lok Sabha
180487,Sanatan Pandey,Elected,09-06-2024,In Office,First Term,Ballia,Uttar Pradesh,Samajwadi Party,Male,Upto Higher Secondary,"Civil Diploma, Govt. Polytechnic, Mirzapur, 1980",68,24,0,102,0.883116883, Data corresponds to the period from 24-06-2024 to 13-08-2026.,21.54095681,0.417355372,119.7049443,0.85328087,22.83333333,0.305555556,90.27777778,0.918968356,Lok Sabha
180488,Satish Kumar Gautam,Elected,09-06-2024,In Office,Third Term,Aligarh,Uttar Pradesh,Bharatiya Janata Party,Male,Graduate,Graduated from Swami Vivekanand Subharti University in year 2023,54,5,0,91,0.993506494, Data corresponds to the period from 24-06-2024 to 13-08-2026.,21.54095681,0.417355372,119.7049443,0.85328087,22.83333333,0.305555556,90.27777778,0.918968356,Lok Sabha
